"","v2clacjstw","v2clacjstm","v2clkill","v2cltort"
"8650",-2.078,-2.759,-1.206,-2.111
"8651",-2.078,-2.759,-1.604,-2.111
"8652",-2.078,-2.759,-1.604,-2.111
"8653",-2.078,-2.759,-1.604,-2.111
"8654",-2.078,-2.759,-1.604,-2.111
"8655",-2.078,-2.759,-1.604,-2.111
"8656",-2.078,-2.759,-1.604,-2.111
"8657",-2.078,-2.759,-1.604,-2.111
"8658",-2.078,-2.759,-1.604,-2.111
"8659",-2.078,-2.759,-1.604,-2.111
"8660",-2.078,-2.529,-1.604,-2.111
"8661",-2.078,-2.778,-1.604,-2.111
"8662",-2.078,-2.778,-1.604,-2.111
"8663",-2.078,-2.778,-1.604,-2.111
"8664",-0.647,-0.786,-0.855,-2.044
"8665",-0.4,-0.786,-1.197,-2.044
"8666",-0.4,-0.786,-1.197,-2.044
"8667",-0.4,-0.786,-1.197,-2.044
"8668",-0.4,-0.786,-1.197,-2.044
"8669",-0.4,-0.786,-1.197,-2.044
"8670",-0.4,-0.786,-1.197,-2.044
"8671",-0.4,-0.786,-1.197,-2.044
"8672",-0.4,-0.786,-1.197,-2.044
"8673",-0.4,-0.786,-1.197,-2.044
"8674",-0.4,-0.786,-1.197,-2.044
"8675",-0.4,-0.786,-1.197,-2.044
"8676",-0.4,-0.786,-1.197,-2.044
"8677",-0.4,-0.786,-1.197,-2.044
"8678",-0.4,-0.786,-1.197,-2.044
"8679",0.637,-0.136,-0.214,-0.602
"8680",0.637,0.157,0.341,-0.404
"8681",0.637,0.157,0.956,-0.539
"8682",0.637,0.157,0.956,-0.539
"8683",0.637,0.157,1.289,-0.145
"8684",0.637,0.157,1.289,-0.145
"8685",0.637,0.157,1.289,-0.145
"8686",0.637,0.157,1.289,-0.145
"8687",0.637,0.157,1.289,-0.145
"8688",0.637,0.157,1.289,-0.145
"8689",0.637,0.157,1.289,0.554
"8690",0.637,0.157,1.289,0.554
"8691",0.637,0.157,1.289,0.554
"8692",0.637,0.157,1.289,0.554
"8693",0.637,0.157,1.289,0.554
"8694",0.208,0.157,1.289,0.554
"8695",0.208,0.157,1.289,0.554
"8696",0.208,0.157,1.289,0.554
"8697",0.208,0.052,1.289,0.554
"8698",0.208,0.052,1.223,0.554
"8699",0.208,0.052,1.277,0.399
"8700",0.208,0.052,1.292,0.399
"8701",0.208,0.052,1.292,0.46
"8702",0.231,0.148,1.039,0.244
"8703",0.231,0.148,0.543,0.244
"8704",0.115,0.153,0.276,0.467
"8705",0.115,0.153,0.057,0.575
"8706",0.115,0.153,-0.018,0.396
"8707",0.115,0.153,-0.166,-0.059
"8708",-0.25,0.153,-0.511,0.115
"8709",-0.25,0.153,-0.173,0.115
"8710",-0.25,0.153,0.011,0.115
"8711",-0.25,0.153,0.011,0.115
"8712",-0.25,0.14,0.011,0.115
"8713",-0.314,-0.046,-0.548,-0.752
"8714",-3.256,-2.518,-0.99,-0.876
"8715",-3.256,-2.518,-0.99,-0.876
"8716",-3.256,-2.518,-0.99,-0.876
"8717",-3.256,-2.518,-0.99,-0.876
"8718",-3.256,-2.518,-0.99,-0.876
"8719",-3.256,-2.518,-0.99,-0.876
"8720",-3.256,-2.518,-0.99,-0.876
"8721",-3.256,-2.518,-0.99,-0.876
"8722",-3.256,-2.518,-0.99,-0.876
"8723",-3.256,-2.518,-0.99,-0.876
"8724",-3.256,-2.518,-0.99,-0.876
"8725",-3.256,-2.518,-0.99,-0.876
"8726",-3.256,-2.518,-0.99,-0.876
"8727",-3.256,-2.518,-0.99,-0.876
"8728",-3.256,-2.518,-0.99,-0.876
"8729",-3.256,-2.518,-0.99,-0.876
"8730",-3.256,-2.518,-0.99,-0.876
"8731",-3.256,-2.518,-0.99,-0.876
"8732",-3.256,-2.518,-0.99,-0.876
"8733",-3.256,-2.518,-0.99,-0.876
"8734",-3.256,-2.518,-0.99,-0.876
"8735",-3.256,-2.518,-0.99,-0.876
"8736",-3.256,-2.518,-0.99,-0.876
"8737",-3.256,-2.518,-0.99,-0.876
"8738",-3.256,-2.518,-0.99,-0.876
"8739",-3.256,-2.518,-0.99,-0.876
"8740",-3.256,-2.518,-0.99,-0.876
"8741",-3.256,-2.518,-0.99,-0.876
"8742",-3.256,-2.518,-0.99,-0.876
"8743",-3.256,-2.518,-0.99,-0.876
"8744",-3.256,-2.518,-0.99,-0.876
"8745",-3.256,-2.518,-0.99,-0.876
"8746",-3.256,-2.518,-0.99,-0.876
"8747",-3.256,-2.518,-0.99,-0.876
"8748",-3.256,-2.518,-0.99,-0.876
"8749",-3.256,-2.518,-0.99,-0.876
"8750",-3.256,-2.518,-0.99,-0.876
"8751",-3.256,-2.518,-0.99,-0.876
"8752",-3.256,-2.518,-0.99,-0.876
"8753",-3.256,-2.518,-0.99,-0.876
"8754",-3.256,-2.518,-0.99,-0.876
"8755",-3.256,-2.518,-0.99,-0.876
"8756",-3.256,-2.518,-0.99,-0.876
"8757",-3.256,-2.518,-0.99,-0.876
"8758",-3.256,-2.518,-0.99,-0.876
"8759",-3.256,-2.518,-0.99,-0.876
"8760",-3.256,-2.518,-0.99,-0.876
"8761",-3.256,-2.518,-0.99,-0.876
"8762",-3.256,-2.518,-0.99,-0.876
"8763",-3.256,-2.518,-0.99,-0.876
"8764",-3.256,-2.518,-0.99,-0.876
"8765",-3.256,-2.518,-0.99,-0.876
"8766",-3.256,-2.518,-0.99,-0.876
"8767",-3.256,-2.518,-0.99,-0.876
"8768",-3.256,-2.518,-0.99,-0.876
"8769",-3.256,-2.518,-0.99,-0.876
"8770",-3.256,-2.518,-0.99,-0.876
"8771",-3.256,-2.518,-3.11,-3.291
"8772",-3.256,-2.518,-3.11,-3.291
"8773",-3.256,-2.518,-3.11,-3.291
"8774",-3.256,-2.518,-3.11,-3.291
"8775",-3.256,-2.518,-3.11,-3.291
"8776",-3.256,-2.518,-3.11,-3.291
"8777",-3.256,-2.518,-3.11,-3.291
"8778",-3.256,-2.518,-3.11,-3.291
"8779",-3.256,-2.518,-3.11,-3.291
"8780",-3.256,-2.518,-3.11,-3.291
"8781",-3.256,-2.518,-3.11,-3.291
"8782",-3.256,-2.518,-3.11,-3.291
"8783",-3.256,-2.518,-3.11,-3.291
"8784",-3.256,-2.518,-3.11,-3.291
"8785",-3.256,-2.518,-3.11,-3.291
"8786",-3.256,-2.518,-3.11,-3.291
"8787",-3.256,-2.518,-3.11,-3.291
"8788",-3.256,-2.518,-3.11,-3.291
"8789",-3.256,-2.518,-3.11,-3.291
"8790",-3.256,-2.518,-3.11,-3.291
"8791",-3.256,-2.518,-3.11,-3.291
"8792",-3.256,-2.518,-3.11,-3.291
"8793",-3.256,-2.518,-3.11,-3.291
"8794",-3.256,-2.518,-3.11,-3.291
"8795",-3.256,-2.518,-3.11,-3.291
"8796",-3.256,-2.518,-3.11,-3.291
"8797",-3.256,-2.518,-3.11,-3.291
"8798",-3.256,-2.518,-3.11,-3.291
"8799",-3.256,-2.518,-3.11,-3.291
"8800",-3.256,-2.518,-3.11,-3.291
"8801",-3.256,-2.518,-3.11,-3.291
"8802",-3.256,-2.518,-3.11,-3.291
"8803",-3.256,-2.518,-3.11,-3.291
"8804",-3.256,-2.518,-3.11,-3.291
"8805",-3.256,-2.518,-3.11,-3.291
"8806",-3.256,-2.518,-3.11,-3.291
"8807",-3.256,-2.518,-3.11,-3.291
"8808",-3.256,-2.518,-3.11,-3.291
"8809",-3.256,-2.518,-3.11,-3.291
"8810",-3.256,-2.518,-3.11,-3.291
"8811",-3.256,-2.518,-3.11,-3.291
"8812",-3.256,-2.518,-3.11,-3.291
"8813",-3.256,-2.518,-3.11,-3.291
"8814",-3.256,-2.518,-3.11,-3.291
"8815",-3.256,-2.518,-3.11,-3.291
"8816",-3.256,-2.518,-3.11,-3.291
"8817",-3.256,-2.518,-3.11,-3.291
"8818",-3.256,-2.518,-3.11,-3.291
"8819",-3.256,-2.518,-3.11,-3.291
"8820",-3.256,-2.518,-3.11,-3.291
"8821",-3.256,-2.518,-3.11,-3.291
"8822",-3.256,-2.518,-3.11,-3.291
"8823",-3.256,-2.518,-3.11,-3.291
"8824",-3.256,-2.518,-3.11,-3.291
"8825",-3.256,-2.518,-3.11,-3.291
"8826",-3.256,-2.518,-3.11,-3.291
"8827",-3.256,-2.518,-3.11,-3.291
"8828",-3.256,-2.518,-3.11,-3.291
"8829",-3.256,-2.518,-3.11,-3.291
"8830",-3.256,-2.518,-3.11,-3.291
"8831",-3.256,-2.518,-3.11,-3.291
"8832",-3.256,-2.518,-3.11,-3.291
"8833",-3.256,-2.518,-3.11,-3.291
"8834",-3.256,-2.518,-3.11,-3.291
"8835",-3.256,-2.518,-3.11,-3.291
"8836",-3.256,-2.518,-3.11,-3.291
"8837",-3.256,-2.518,-3.11,-3.291
"8838",-3.256,-2.518,-3.11,-3.291
"8839",-3.256,-2.518,-3.11,-3.291
"8840",-3.256,-2.518,-3.11,-3.291
"8841",-3.256,-2.518,-3.11,-3.291
"8842",-3.256,-2.518,-3.11,-3.291
"8843",-3.256,-2.518,-3.11,-3.291
"8844",-3.256,-2.518,-3.11,-3.291
"8845",-3.256,-2.518,-3.11,-3.291
"8846",-3.256,-2.518,-3.11,-3.291
"8847",-3.256,-2.518,-3.11,-3.291
"8848",-3.256,-2.518,-3.11,-3.291
"8849",-3.256,-2.518,-3.11,-3.291
"8850",-3.256,-2.518,-3.11,-3.291
"8851",-3.256,-2.518,-3.11,-3.291
"8852",-3.256,-2.518,-3.11,-3.291
"8853",-3.256,-2.518,-3.11,-3.291
"8854",-3.256,-2.518,-3.11,-3.291
"8855",-3.256,-2.518,-3.11,-3.291
"8856",-3.256,-2.518,-3.11,-3.291
"8857",-3.256,-2.518,-3.11,-3.291
"8858",-3.256,-2.518,-3.11,-3.291
"8859",-3.256,-2.518,-3.11,-3.291
"8860",-3.256,-2.518,-3.11,-3.291
"8861",-3.256,-2.518,-3.11,-3.291
"8862",-3.256,-2.518,-3.11,-3.291
"8863",-3.256,-2.518,-3.11,-3.291
"8864",-3.256,-2.518,-3.11,-3.291
"8865",-3.256,-2.518,-3.11,-3.291
"8866",-3.256,-2.518,-2.765,-3.291
"8867",-3.256,-2.518,-3.013,-3.291
"8868",-3.256,-2.518,-3.013,-3.291
"8869",-3.256,-2.518,-3.013,-3.291
"8870",-3.256,-2.518,-3.013,-3.291
"8871",-3.256,-2.518,-3.013,-3.291
"8872",-3.256,-2.518,-3.013,-3.291
"8873",-3.256,-2.518,-2.773,-3.291
"8874",-3.256,-2.518,-2.773,-3.291
"8875",-2.434,-2.493,-1.752,-2.275
"8876",-1.815,-1.061,0.089,-0.28
"8877",-1.274,-0.712,0.324,-0.28
"8878",-1.274,-0.712,0.324,-0.28
"8879",-1.274,-0.712,0.324,-0.28
"8880",-1.274,-0.712,0.324,-0.28
"8881",-1.274,-0.712,0.324,-0.28
"8882",-1.274,-0.712,0.324,-0.28
"8883",-1.274,-0.712,0.324,-0.28
"8884",-1.274,-0.712,0.324,0.192
"8885",-1.274,-0.556,-0.572,-0.718
"8886",-1.274,-0.822,-0.825,-0.95
"8887",-1.274,-0.822,-0.979,-0.95
"8888",-1.274,-0.822,-0.979,-0.95
"8889",-1.274,-0.822,-1.314,-0.95
"8890",-1.274,-0.822,-0.981,-0.95
"8891",-1.274,-0.822,-0.981,-0.95
"8892",-1.274,-0.822,-0.981,-0.95
"8893",-1.274,-0.822,-0.981,-0.95
"8894",-1.274,-0.822,-0.981,-0.95
"8895",-1.274,-0.822,-0.981,-0.95
"8896",-1.274,-0.822,-0.981,-0.95
"8897",-1.274,-0.822,-1.138,-0.95
"8898",-1.274,-0.822,-0.994,-0.95
"8899",-1.274,-0.822,-0.994,-0.95
"8900",-1.274,-0.822,-1.154,-0.95
"8901",-1.274,-0.822,-0.982,-0.95
"8902",-1.274,-0.822,-0.982,-0.95
"8903",-1.274,-0.822,-0.982,-1.225
"8904",-1.274,-0.822,-1.166,-1.225
"8905",-1.183,-0.706,-0.85,-0.881
"8906",-1.183,-0.706,-0.85,-0.881
"8907",-1.183,-0.706,-0.85,-0.881
"8908",-1.183,-0.706,-0.85,-0.881
"8909",-1.183,-0.706,-0.85,-0.881
"8910",-1.183,-0.706,-0.85,-0.881
"8911",-1.183,-0.706,-0.85,-0.881
"8912",-1.183,-0.706,-0.85,-0.881
"8913",-1.183,-0.706,-0.85,-0.881
"8914",-1.183,-0.706,-1.14,-0.881
"8915",-0.652,-0.447,0.24,0.207
"8916",-0.652,0.504,0.677,0.907
"8917",-0.329,0.504,0.677,0.652
"8918",-0.14,0.504,0.677,0.652
"8919",-0.14,0.504,0.677,0.652
"8920",-0.14,0.215,0.473,0.422
"8921",-0.14,0.215,0.473,0.198
"8922",0.262,0.215,0.473,0.198
"8923",0.262,0.215,0.473,0.198
"8924",0.262,0.215,0.473,0.198
"8925",0.262,0.11,0.473,-0.027
"8926",0.262,0.11,0.084,-0.027
"8927",0.262,0.11,-0.239,-0.369
"8928",0.262,0.11,-0.239,-0.369
"8929",0.262,0.11,-0.239,-0.369
"8930",0.262,0.11,0.299,-0.369
"8931",0.543,0.539,0.523,0.249
"8932",0.987,1.105,0.88,0.783
"8933",1.134,1.105,0.88,0.783
"8934",1.134,1.105,1.653,0.924
"8935",1.134,1.261,1.595,0.924
"8936",1.134,1.261,1.595,0.924
"8937",1.134,1.261,1.749,1.011
"8938",1.065,1.261,1.502,0.368
"8939",1.252,1.261,1.502,0.549
"8940",1.148,1.57,1.461,0.697
"8941",1.148,1.57,1.714,0.655
"8942",1.362,1.502,2.172,0.911
"8943",1.14,1.316,1.982,0.818
"8944",1.14,1.316,1.576,0.818
"8945",1.14,1.316,1.035,0.9
"8946",1.14,1.316,1.035,1.021
"8947",1.14,1.316,1.035,1.287
"8948",1.14,1.316,1.035,1.287
"8949",1.14,1.423,1.035,1.287
"8950",-2.586,-0.119,1.047,-0.313
"8951",-2.586,-0.119,1.047,-0.313
"8952",-2.586,-0.119,1.047,-0.313
"8953",-2.586,-0.119,1.047,-0.313
"8954",-2.586,-0.119,1.047,-0.313
"8955",-2.586,-0.119,1.047,-0.313
"8956",-2.586,-0.119,1.047,-0.313
"8957",-2.586,-0.119,-2.427,-0.313
"8958",-2.586,-0.119,1.021,-0.313
"8959",-2.586,-0.119,1.021,-0.313
"8960",-2.586,-0.119,1.021,-0.313
"8961",-2.586,-0.119,1.021,-0.313
"8962",-2.586,-0.119,-1.102,-0.313
"8963",-2.586,-0.119,-2.443,-0.313
"8964",-2.586,-0.119,-2.443,-0.313
"8965",-2.586,-0.119,-2.443,-0.313
"8966",-2.586,-0.119,-2.443,-0.313
"8967",-2.586,-0.119,-2.443,-0.313
"8968",-2.586,-0.119,-2.443,-0.313
"8969",-2.586,-0.119,-2.443,-0.313
"8970",-2.586,-0.119,1.046,-0.313
"8971",-2.586,-0.119,1.046,-0.313
"8972",-2.586,-0.119,1.046,-0.313
"8973",-2.586,-0.119,1.046,-0.313
"8974",-0.591,-0.119,1.046,-0.313
"8975",-0.591,-0.119,-2.438,-0.313
"8976",-0.591,-0.119,1.063,-0.313
"8977",-0.591,-0.119,1.063,-0.313
"8978",-0.591,-0.119,-1.088,-0.313
"8979",-0.591,-0.119,1.025,-0.313
"8980",-0.591,-0.119,1.025,-0.313
"8981",-0.591,-0.119,-1.081,-0.313
"8982",-0.591,-0.119,1.025,-0.313
"8983",-0.591,-0.119,1.025,-0.313
"8984",-0.591,-0.119,1.025,-0.313
"8985",-0.591,-0.119,1.025,-0.313
"8986",-0.591,-0.119,1.025,-0.313
"8987",-0.591,-0.119,-1.098,-0.313
"8988",-0.591,-0.119,1.056,-0.313
"8989",-0.591,-0.119,1.056,-0.313
"8990",-0.591,-0.119,1.056,-0.313
"8991",-0.591,-0.119,1.056,-0.313
"8992",-0.591,-0.119,1.056,-0.313
"8993",-0.591,-0.119,-2.444,-0.313
"8994",-0.591,-0.119,1.033,-0.313
"8995",-0.591,-0.119,1.033,-0.313
"8996",-0.591,-0.119,1.033,-0.313
"8997",-0.591,-0.119,1.033,-0.313
"8998",-0.591,-0.119,1.033,-0.313
"8999",-0.591,-0.119,1.033,-0.313
"9000",-0.591,-0.119,1.033,-0.313
"9001",-0.591,-0.119,1.033,-0.313
"9002",-0.591,-0.119,-2.443,-0.313
"9003",-0.591,-0.119,-0.108,-0.313
"9004",-0.591,-0.119,-0.108,-0.313
"9005",-0.591,-0.119,-2.42,-0.313
"9006",-0.591,-0.119,-0.134,-0.313
"9007",-0.591,-0.119,-0.134,-0.313
"9008",-0.591,-0.119,-2.42,-0.313
"9009",-0.591,-0.119,-0.456,-0.313
"9010",-0.591,-0.119,-0.456,-0.313
"9011",-0.591,-0.119,-0.456,-0.313
"9012",-0.591,-0.119,-0.456,-0.313
"9013",-0.591,-0.119,-0.456,-0.313
"9014",-0.591,-0.119,-0.456,-0.313
"9015",-0.591,-0.119,-0.831,-0.313
"9016",-0.591,-0.119,-0.431,-0.313
"9017",-0.591,-0.119,-0.431,-0.313
"9018",-0.591,-0.119,-0.431,-0.313
"9019",-0.591,-0.119,-0.431,-0.313
"9020",-0.591,-0.119,-0.431,-0.313
"9021",-0.591,-0.119,-0.702,-0.313
"9022",-0.311,-0.869,-1.458,-0.634
"9023",-0.311,-0.869,-1.458,-0.634
"9024",-0.311,-0.869,-1.458,-0.634
"9025",-0.551,-1.161,-0.984,-0.634
"9026",-0.551,-1.161,-0.984,-0.634
"9027",-0.551,-1.161,-0.984,-0.634
"9028",-0.551,-1.161,-0.984,-0.634
"9029",-0.551,-1.161,-0.984,-0.634
"9030",-0.551,-1.161,-0.984,-0.634
"9031",-0.551,-1.161,-0.984,-0.634
"9032",-0.551,-1.257,-1.113,-0.634
"9033",-0.551,-1.257,-1.113,-0.634
"9034",-0.551,-1.257,-1.113,-0.634
"9035",-0.551,-1.257,-1.113,-0.634
"9036",-0.551,-1.257,-1.113,-0.634
"9037",-0.551,-1.257,-1.113,-0.634
"9038",-0.551,-1.257,-1.113,-0.634
"9039",-0.551,-1.257,-1.113,-0.634
"9040",-0.551,-1.257,-1.113,-0.634
"9041",-0.551,-1.257,-1.113,-0.634
"9042",-0.551,-1.257,-1.113,-0.634
"9043",-0.551,-1.257,-1.113,-0.634
"9044",-0.551,-1.257,-1.113,-0.634
"9045",-0.917,-1.842,-2.332,-1.287
"9046",-1.344,-1.842,-2.824,-1.576
"9047",-1.344,-1.842,-2.824,-1.576
"9048",-1.344,-1.842,-2.824,-1.576
"9049",-1.344,-1.842,-2.824,-2.449
"9050",-1.344,-1.842,-2.824,-2.449
"9051",-1.344,-1.842,-2.824,-2.449
"9052",-1.344,-1.842,-2.824,-2.449
"9053",-1.344,-1.842,-2.824,-2.449
"9054",-1.344,-1.842,-2.824,-2.449
"9055",-1.344,-1.842,-2.824,-2.449
"9056",-1.344,-1.842,-2.824,-2.449
"9057",-1.344,-1.842,-2.824,-2.449
"9058",-1.344,-1.842,-2.824,-2.449
"9059",-1.344,-1.842,-2.824,-2.449
"9060",-1.344,-1.842,-2.824,-2.449
"9061",-1.344,-1.842,-2.824,-2.449
"9062",-1.344,-1.842,-2.824,-2.449
"9063",-1.344,-1.842,-2.824,-2.449
"9064",-1.344,-1.842,-2.824,-2.449
"9065",-1.344,-1.842,-2.824,-2.449
"9066",-1.344,-1.842,-2.824,-2.449
"9067",-1.198,-1.842,-2.824,-2.449
"9068",-1.198,-1.842,-2.824,-2.449
"9069",-1.198,-1.842,-2.824,-2.449
"9070",-1.198,-1.842,-2.824,-2.449
"9071",-1.198,-1.842,-2.824,-2.449
"9072",-1.198,-1.842,-2.824,-2.449
"9073",-1.198,-1.842,-2.824,-2.449
"9074",-1.198,-1.842,-2.824,-2.449
"9075",-1.198,-1.842,-2.824,-2.449
"9076",-1.198,-1.842,-2.824,-2.449
"9077",-1.198,-1.842,-2.824,-2.449
"9078",-1.198,-1.842,-2.824,-2.449
"9079",-1.198,-1.842,-2.824,-2.449
"9080",-1.198,-1.842,-2.824,-2.449
"9081",-1.198,-1.842,-2.824,-2.449
"9082",-1.198,-1.842,-2.824,-2.449
"9083",-1.198,-1.842,-2.824,-2.449
"9084",-1.198,-1.842,-2.824,-2.449
"9085",-1.198,-1.842,-2.824,-2.449
"9086",-1.198,-1.842,-2.824,-2.449
"9087",-1.198,-1.842,-2.824,-2.449
"9088",-1.198,-1.842,-2.824,-2.449
"9089",-1.198,-1.842,-2.824,-2.449
"9090",-1.198,-1.842,-2.824,-2.449
"9091",-1.198,-1.842,-2.824,-2.449
"9092",0.193,-0.574,0.62,0.177
"9093",0.193,-0.574,0.62,0.177
"9094",-0.186,-0.99,0.204,0.177
"9095",-0.186,-0.99,0.204,0.177
"9096",0.555,-0.228,0.204,0.177
"9097",-0.172,-0.984,0.204,0.177
"9098",-0.172,-0.984,0.204,0.177
"9099",-0.172,-0.984,0.204,0.177
"9100",0.196,-0.57,0.204,0.177
"9101",0.196,-0.57,0.204,0.177
"9102",0.436,-0.177,1.009,1.92
"9103",0.677,-0.177,1.009,2.007
"9104",0.677,-0.177,1.411,2.007
"9105",0.677,0.239,1.411,2.007
"9106",0.677,0.239,1.411,2.007
"9107",0.472,0.239,1.411,2.007
"9108",0.472,0.239,1.411,2.007
"9109",0.472,0.239,1.411,2.007
"9110",0.472,0.239,1.411,2.007
"9111",0.472,0.239,1.411,2.007
"9112",0.472,0.239,1.411,2.007
"9113",0.472,0.239,1.411,2.007
"9114",0.472,0.239,1.411,2.007
"9115",0.472,0.239,1.411,2.007
"9116",0.472,0.239,1.411,2.007
"9117",0.472,0.239,1.411,2.007
"9118",-0.05,0.136,1.411,1.806
"9119",-0.05,-0.07,1.222,1.581
"9120",-0.05,-0.07,1.222,1.581
"9121",-0.05,-0.07,1.222,1.581
"9122",-0.05,-0.07,1.078,1.415
"9123",-0.05,-0.07,1.078,1.146
"9124",-0.05,-0.07,1.078,1.146
"9125",-0.05,-0.151,1.078,1.146
"9126",-0.05,-0.151,1.078,1.146
"9127",-0.05,-0.151,1.078,1.146
"9128",-0.05,-0.151,1.078,1.146
"9129",-0.05,-0.219,0.69,0.491
"9130",-1.159,-1.733,-1.391,-1.504
"9131",-1.159,-1.773,-1.179,-1.864
"9132",-1.159,-1.773,-1.179,-2.176
"9133",-1.343,-2.205,-1.405,-2.176
"9134",-2.135,-2.76,-1.405,-2.176
"9135",-2.487,-3.09,-2.093,-2.945
"9136",-3.256,-3.09,-2.093,-2.945
"9137",-0.902,-0.894,-1.119,-1.96
"9138",-0.902,-0.894,-1.119,-1.96
"9139",-0.902,-0.894,-1.119,-1.96
"9140",-0.902,-0.894,-1.119,-1.96
"9141",-0.902,-0.894,-1.119,-1.96
"9142",-0.902,-0.894,-1.119,-1.96
"9143",-0.902,-0.894,-1.119,-1.96
"9144",-0.902,-0.894,-1.119,-1.96
"9145",-0.478,-0.894,-1.119,-1.96
"9146",-0.478,-0.894,-1.119,-1.96
"9147",-0.478,-0.894,-1.119,-1.96
"9148",-0.478,-0.894,-1.119,-1.96
"9149",-0.478,-0.894,-1.119,-1.96
"9150",-0.478,-0.894,-1.119,-1.96
"9151",-0.478,-0.894,-1.119,-1.96
"9152",-0.478,-0.894,-1.119,-1.96
"9153",-0.478,-0.894,-1.119,-1.96
"9154",-0.478,-0.894,-1.119,-1.96
"9155",-0.478,-0.894,-1.119,-1.96
"9156",-0.478,-0.894,-1.119,-1.96
"9157",-0.478,-0.894,-1.119,-1.96
"9158",-0.478,-0.894,-1.119,-1.96
"9159",-0.478,-0.894,-1.119,-1.96
"9160",-0.478,-0.894,-0.679,-1.96
"9161",-0.478,-0.46,-0.826,-1.657
"9162",-0.478,-0.46,-0.826,-1.657
"9163",-0.478,-0.46,-0.826,-1.657
"9164",-0.478,-0.46,-0.826,-1.657
"9165",-0.478,-0.46,-0.826,-1.657
"9166",-0.478,-0.46,-0.826,-1.657
"9167",-0.478,-0.46,-0.826,-1.657
"9168",-0.478,-0.46,-0.826,-1.657
"9169",-0.478,-0.46,-0.826,-1.657
"9170",-0.478,-0.46,-0.826,-1.657
"9171",-0.478,-0.46,-0.826,-1.657
"9172",-0.478,-0.46,-0.826,-1.657
"9173",-0.478,-0.46,-0.826,-1.657
"9174",-0.478,-0.46,-0.826,-1.993
"9175",-0.087,-0.46,-0.392,-0.546
"9176",-0.087,-0.46,-0.392,-0.546
"9177",-0.087,-0.46,-0.392,-0.546
"9178",-0.087,-0.46,-0.392,-0.546
"9179",-0.087,-0.46,-0.392,-0.546
"9180",-0.087,-0.46,-0.392,-0.546
"9181",-0.087,-0.46,-0.392,-0.546
"9182",-0.087,-0.46,-0.392,-0.546
"9183",-0.087,-0.46,-0.392,-0.546
"9184",-0.087,-0.46,-0.392,-0.546
"9185",-0.087,-0.46,-0.392,-0.546
"9186",-0.087,-0.46,-0.392,-0.546
"9187",-0.087,-0.46,-0.392,-0.546
"9188",-0.087,-0.46,-0.392,-0.546
"9189",-0.087,-0.46,-0.691,-0.938
"9190",-0.087,-0.017,-0.31,-0.673
"9191",-0.087,-0.017,-0.31,-0.673
"9192",-0.087,-0.017,-0.31,-0.673
"9193",-0.087,-0.017,-0.31,-0.673
"9194",-0.087,-0.017,-0.31,-0.673
"9195",-0.087,-0.017,-0.106,-0.673
"9196",-0.087,-0.017,-0.106,-0.673
"9197",-0.087,-0.017,-0.106,-0.673
"9198",-0.087,-0.017,-0.106,-0.673
"9199",-0.087,-0.017,-0.106,-0.673
"9200",-0.087,-0.017,-0.106,-0.673
"9201",-0.087,-0.017,-0.106,-0.673
"9202",-0.087,-0.017,-0.106,-0.673
"9203",-0.087,-0.017,0.211,-0.122
"9204",-0.087,0.153,0.893,-0.122
"9205",1.432,1.586,0.893,0.413
"9206",1.432,1.586,0.893,0.983
"9207",1.432,1.586,0.893,0.983
"9208",1.432,1.586,0.893,0.983
"9209",1.432,1.586,0.893,0.983
"9210",1.432,1.586,0.893,0.983
"9211",1.432,1.586,0.893,0.983
"9212",1.432,1.586,0.893,0.983
"9213",1.432,1.586,0.893,0.983
"9214",1.432,1.586,0.345,0.983
"9215",1.432,1.586,1.452,1.333
"9216",1.432,1.586,1.452,1.333
"9217",1.432,1.586,1.452,1.333
"9218",1.432,1.586,1.452,1.333
"9219",1.432,1.586,1.452,1.333
"9220",1.432,1.586,1.452,1.333
"9221",1.432,1.586,1.452,1.333
"9222",1.432,1.586,1.452,1.333
"9223",1.432,1.586,1.452,1.618
"9224",1.432,1.586,0.742,1.618
"9225",1.432,1.586,1.755,1.33
"9226",1.432,1.586,1.755,1.33
"9227",1.432,1.586,1.69,1.166
"9228",1.54,1.586,1.742,1.292
"9229",1.54,1.586,1.291,1.521
"9230",1.54,1.586,1.291,1.521
"9231",1.54,1.586,1.735,1.521
"9232",1.526,1.46,1.735,1.596
"9233",1.419,1.46,1.806,1.37
"9234",1.253,1.263,1.337,1.37
"9235",1.253,1.263,1.56,1.37
"9236",1.253,1.263,1.56,1.409
"9237",1.253,1.263,1.983,1.409
"9238",1.803,1.98,1.272,0.413
"9239",1.549,1.688,1.054,0.413
"9240",-0.97,-1.287,0.362,-0.946
"9241",-0.97,-1.287,0.362,-0.946
"9242",-0.97,-1.287,0.362,-0.946
"9243",-0.97,-1.287,0.362,-0.946
"9244",-0.97,-1.287,0.362,-0.946
"9245",-0.97,-1.287,0.362,-0.946
"9246",-0.97,-1.287,0.362,-0.946
"9247",-0.97,-1.287,0.362,-0.946
"9248",-0.97,-1.287,0.362,-0.946
"9249",-0.97,-1.287,0.362,-0.946
"9250",-0.97,-1.287,0.362,-0.946
"9251",-0.97,-1.287,0.362,-0.946
"9252",-0.97,-1.287,0.362,-0.946
"9253",-0.97,-1.287,0.281,-1.151
"9254",-0.97,-1.287,0.281,-1.151
